Article_id,credibility_withAll,credibility_withoutInline,credibility_withoutUser_Count,credibility__withoutDatabyte,credibility_withoutInline_withMeanTime,credibility__withoutDatabyte_withMeanTime
2461,796721479,796721310,796721358,290,796722720.625,1700.625
2463,240091430256585,240091430179856,240091430250185,83129,240091430180036.66,83309.6666667
2465,2957183871335,2957183852566,2957183860310,29794,2957183852714.7944,29942.7945205
2466,7498051714643,7498051695043,7498051710287,23956,7498051695288.672,24201.6717557
2467,709985855602,709985848206,709985848206,14792,709985848427.7671,15013.7671233
2469,943983139,943982778,943982610,890,943983722.1470588,1834.1470588
2470,421542510,421541781,421539909,3330,421542300.3548387,3849.3548387
2471,23207173034,23207171945,23207172010,2113,23207172828.62162,2996.6216216000003
2472,37706502512133,37706502485564,37706502502332,36370,37706502485689.01,36495.0114943
2473,54999056554,54999055329,54999051370,6409,54999055655.515465,6735.5154639
2474,31652019200,31652017436,31652009399,11565,31652017575.145298,11704.1452991
2475,1264681796,1264681675,1264681067,850,1264682579.264706,1754.2647059
2475,1264896971,1264681675,1264896242,216025,1264682579.264706,216929.2647059
2476,6088764482,6088763998,6088763521,1445,6088764749.789474,2196.7894737
2477,2266590296,2266589455,2266587796,3341,2266589906.257143,3792.2571429
2477,2266604584,2266589455,2266602084,17629,2266589906.257143,18080.2571429
2478,2359899563,2359899307,2359898887,932,2359900262.090909,1887.0909090999999
2482,8983386480215,8983386468115,8983386397846,94469,8983386468181.549,94535.54805726
2482,8983386491219,8983386468115,8983386408850,105473,8983386468181.549,105539.54805726
2483,15174699867078,15174699573314,15174699750797,410045,15174699573365.082,410096.0829421
2484,3193114860,3193113635,3193105059,11026,3193113891.8968253,11282.8968254
2486,31937401144,31937400660,31937400744,884,31937402202.0,2426.0
2487,5106675926,5106675250,5106675197,1405,5106676195.030303,2350.030303
2489,579364908,579364904,579364904,8,579368396.0,3500.0
2490,2273002709,2273002420,2273001265,1733,2273003071.0425534,2384.0425532
2493,6985906869178280,6985906869132911,6985906869156079,67570,6985906869132938.0,67596.64250814
2494,9548934085325,9548934066004,9548934063421,41225,9548934066135.492,41356.4919355
2495,71639322,71639297,71639321,26,71643378.0,4107.0
2496,279858,279842,279857,17,309251.0,29426.0
2499,187903645591779,187903645585850,187903645568978,28730,187903645585968.1,28848.0985401
2500,3377699592329,3377699583304,3377699288728,312626,3377699583330.424,312652.42372881
2501,510113888,510112927,510110288,4561,510113356.5466667,4990.5466667
2502,6491807420,6491806979,6491807339,522,6491808216.375,1759.375
2503,42713830180942,42713830131658,42713830138917,91309,42713830131746.41,91397.4076087
2504,80107769986370,80107769937086,80107769873474,162180,80107769937137.31,162231.30612245
2504,80107769941442,80107769937086,80107769828546,117252,80107769937137.31,117303.30612245
2506,24167551263,24167547663,24167550587,4276,24167548343.574467,4956.5744681
2508,4577439530701146,4577439530641121,4577439530641121,120050,4577439530641192.0,120121.38293217
2509,146410170,146410001,146410169,170,146440567.0,30736.0
2510,804169132498,804169119502,804169129134,16360,804169119779.8975,16637.8974359
2510,804169122751,804169119502,804169119387,6613,804169119779.8975,6890.8974359
2511,36233208439,36233207214,36233206038,3626,36233207647.89189,4059.8918919
2512,2610258731289,2610258722073,2610258726389,14116,2610258722312.785,14355.7851852
2512,2610258722082,2610258722073,2610258717182,4909,2610258722312.785,5148.7851852
2514,225781399573,225781396209,225781391109,11828,225781396474.44263,12093.442623
2519,453865148770,453865144281,453865145521,7738,453865144652.0349,8109.0348837
2520,184421168176,184421167951,184421167776,625,184421169093.14285,1767.142857
2523,15091556,15091331,15091507,274,15094107.875,3050.875
2524,53500690530262,53500690490262,53500690508946,61316,53500690490356.49,61410.49421965
2525,2,2,1,1,1476.0,1475.0
2526,31179072793,31179071637,31179071349,2600,31179072049.128204,3012.1282051
2528,10605968624,10605968095,10605967724,1429,10605968725.0,2059.0
2529,3581053556,3581051440,3581047315,8357,3581051738.0733943,8655.0733945
2531,106879240,106879159,106879096,225,106881023.769231,2089.769231
2533,734,733,730,5,3059.5,2331.5
2534,123218681832679,123218681745063,123218681804790,115505,123218681745154.19,115596.19273743
2536,6061241332,6061239651,6061240371,2642,6061240330.574468,3321.5744681
2537,45113852,45113627,45113836,241,45118682.833333,5296.833333
2539,66199278029744,66199277989343,66199277995148,74997,66199277989413.26,75067.25806452
2542,3055522,3055513,3055513,18,3062234.0,6739.0
2543,5146689576195,5146689560066,5146689548306,44018,5146689560187.223,44139.2230483
2544,4102416327814,4102416323325,4102416324214,8089,4102416323692.184,8456.183907999999
2546,6280719537288,6280719512952,6280719532527,29097,6280719513180.405,29325.4055944
2547,46570071732706,46570071704482,46570071639070,121860,46570071704548.01,121926.01010101
2551,9829194569,9829193840,9829193545,1753,9829194559.428572,2472.4285714
2552,218582669038,218582667357,218582666229,4490,218582667808.7361,4941.7361111
2552,218582673441,218582667357,218582670632,8893,218582667808.7361,9344.7361111
2553,2269343932264,2269343927775,2269343926023,10730,2269343928069.4863,11024.4862385
2557,106751,106715,106747,40,114853.0,8178.0
2558,367171809226,367171809082,367171808742,628,367171810083.4138,1629.4137930000002
2559,10022622171,10022621730,10022621915,697,10022623070.73913,2037.73913
2560,1373569705625,1373569693525,1373569701400,16325,1373569693857.4211,16657.4210526
2561,50070477,50069801,50070452,701,50073691.428571,4591.428571
2563,19889836302434,19889836285793,19889836287058,32017,19889836285932.164,32156.1659574
2564,28170634873706,28170634517297,28170634751206,478909,28170634517346.902,478958.90091463
2565,1091,1090,1090,2,3113.0,2025.0
2568,83,82,82,2,4643.0,4563.0
2568,20818,82,20817,20737,4643.0,25298.0
2572,227216,227215,227212,5,228927.333333,1717.333333
2573,81905280133,81905272212,81905268252,19802,81905272389.40984,19979.4098361
2574,9772552478,9772549774,9772546237,8945,9772550029.288,9200.288
2575,336624482987597,336624482898793,336624482769508,306893,336624482898820.1,306920.12013256
2577,478066505825,478066502225,478066501856,7569,478066502466.4545,7810.4545455
2578,4732664195,4732662346,4732663354,2690,4732663173.973684,3517.9736842
2580,42235479,42235335,42234903,720,42236446.551724,1831.551724
2581,2648765664787,2648765655378,2648765601786,72410,2648765655452.271,72484.27107062
2582,15550551,15550451,15550382,269,15552905.230769,2723.230769
2583,296452666353,296452663217,296452665777,3712,296452663842.60785,4337.6078431
2584,1445900795,1445900626,1445900794,170,1445920424.0,19968.0
2585,5242318,5242269,5242317,50,5245252.6,3033.6
2586,49773093,49773029,49773089,68,49777766.0,4805.0
2589,60,59,44,17,4921.4,4879.4
2592,404595900919,404595896019,404595900478,5341,404595896626.96075,5948.9607843
2593,1099513205430637,1099513205338221,1099513205310921,212132,1099513205338264.4,212175.38133333
2594,2278929592998982,2278929592825926,2278929592591938,580100,2278929592825948.0,580121.78310047
2597,26694379795252,26694379788196,26694379789923,12385,26694379788490.047,12679.0454545
2598,21925531010231,21925531008022,21925531003507,8933,21925531008256.227,9167.2246377
2599,98264159,98263583,98263835,900,98264900.913043,2217.913043
2602,29380752100,29380751259,29380751139,1802,29380752014.7907,2557.7906977000002
2603,4824136921,4824136080,4824136777,985,4824137592.0,2497.0
2604,8256134,8256125,8256053,90,8259232.888889,3197.888889
2605,21215756,21215560,21215432,520,21217107.952381,2067.952381
2606,13103035888,13103035359,13103034927,1490,13103036166.621622,2297.6216216000003
2607,130536842548,130536841252,130536841179,2665,130536841858.70589,3271.7058824
2608,6085265373565,6085265365644,6085265372724,8762,6085265366294.021,9412.0212766
2609,335732611661,335732608745,335732609260,5317,335732609192.06946,5764.0694444
2610,82701867876,82701862547,82701865067,8138,82701862905.5747,8496.5747126
2612,1971656157,1971656036,1971656132,146,1971660839.666667,4949.666667
2613,962821478869,962821473093,962821476844,7801,962821473531.8611,8239.8611111
2613,962821475797,962821473093,962821473772,4729,962821473531.8611,5167.8611111
2616,610989256556,610989249500,610989216955,46657,610989249599.3292,46756.32926829
2617,47666046786637,47666046785737,47666046785853,1684,47666046786600.47,2547.4722222
2618,15911184516724026,15911184400860330,15911184516721322,115866400,1.5911184400860744e+16,115866813.4936709
2619,5483847891,5483846930,5483847770,1082,5483849266.5,3418.5
2619,5483849139,5483846930,5483849018,2330,5483849266.5,4666.5
2620,1625940192,1625939751,1625939567,1066,1625940763.258065,2078.258065
2621,1548086482,1548085857,1548085857,1250,1548086441.0408163,1834.0408163
2621,1548106306,1548085857,1548105681,21074,1548086441.0408163,21658.0408163
2622,32894227124,32894224624,32894225899,3725,32894225230.294117,4331.2941176
2623,2877302569,2877302085,2877301993,1060,2877303135.193548,2110.193548
2624,1243426437985100,1243426437819451,1243426437977000,173749,1243426437819702.0,173999.9461538
2626,319216917110,319216913746,319216914994,5480,319216914298.2632,6032.2631579
2626,319216917467,319216913746,319216915351,5837,319216914298.2632,6389.2631579
2627,784467632106497,784467632028097,784467632092097,92800,784467632028255.9,92958.8243902
2628,1007231365575,1007231361854,1007231357654,11642,1007231362121.2705,11909.2704918
2629,49305752806,49305750781,49305751362,3469,49305751441.77551,4129.7755102
2630,441902836,441902611,441902580,481,441904188.210526,2058.210526
2630,441906092,441902611,441905836,3737,441904188.210526,5314.210526
2631,1990584637316,1990584632132,1990584636992,5508,1990584633308.76,6684.76
2632,10585898522,10585896497,10585896841,3706,10585896912.916666,4121.9166667
2633,14989107989,14989104964,14989107925,3089,14989106872.0,4997.0
2634,75750416722,75750414697,75750416046,2701,75750415758.13792,3762.137931
2635,75559720,75559656,75559620,164,75562267.583333,2775.583333
2637,224175484990,224175484666,224175482589,2725,224175485193.23334,3252.2333333
2638,16564945,16564909,16564936,45,16567543.333333,2679.333333
2639,2638213285658,2638213266889,2638213281814,22613,2638213267219.5454,22943.5454545
2640,223351935989,223351929100,223351930213,12665,223351929378.90598,12943.9059829
2641,107088068626,107088067257,107088067785,2210,107088067968.32608,2921.326087
2642,164249507284373,164249507277812,164249507272052,18882,164249507277923.28,18993.2755102
2643,5802783013,5802782977,5802783012,37,5802807471.0,24531.0
2644,84402451842,84402451442,84402451841,401,84402461573.0,10532.0
2645,3519387332507,3519387327883,3519387324226,12905,3519387328064.243,13086.2429379
2645,3519387328079,3519387327883,3519387319798,8477,3519387328064.243,8658.2429379
2646,127856723032,127856720431,127856722743,2890,127856721444.83871,3903.83871
2646,127856720495,127856720431,127856720206,353,127856721444.83871,1366.83871
2647,47637624,47637608,47637620,20,47649347.0,11759.0
2654,5133395034,5133394998,5133394998,72,5133399330.142857,4404.142857
2654,5133394998,5133394998,5133394962,36,5133399330.142857,4368.142857
2661,763182425794,763182424350,763182417873,9365,763182424616.5492,9631.5491803
2662,395318792821,395318789685,395318792037,3920,395318790626.8485,4861.8484848
2663,28585375229,28585373860,28585373293,3305,28585374351.78788,3796.7878788
2664,170991257282,170991256057,170991254366,4141,170991256416.57956,4500.5795455
2665,26855562917,26855562133,26855562661,1040,26855563492.190475,2399.1904759999998
2666,2280732977925166,2280732977918442,2280732977924010,7880,2280732977919233.5,8671.6585366
2667,102383479419,102383477655,102383478794,2389,102383478573.93939,3307.9393939
2668,585238977616,585238970892,585238974807,9533,585238971276.1765,9917.1764706
2670,6178410509898,6178410504422,6178410508454,6920,6178410504914.697,7412.6969697
2671,8969700059532,8969700045843,8969700059132,14089,8969700046548.5,14794.5
2672,253478338,253478257,253478322,97,253483691.8,5531.8
2673,6004614014853,6004614011828,6004614014124,3754,6004614012940.25,4866.25
2673,6004614031149,6004614011828,6004614030420,20050,6004614012940.25,21162.25
2674,176022998041,176022993816,176022997416,4850,176022994391.8846,5425.8846154
2675,10835812,10835787,10835643,194,10837670.75,2077.75
2676,98029971141957,98029971135557,98029971136332,12025,98029971135785.5,12253.5070423
2677,2421742729,2421741640,2421741504,2314,2421742334.5,3008.5
2678,261118982901,261118980597,261118978545,6660,261118980917.34653,6980.3465347
2679,517818196,517817907,517817620,865,517818944.966667,1902.966667
2680,916557124,916556683,916556800,765,916557930.681818,2012.681818
2681,125269037709,125269034573,125269034460,6385,125269034873.91347,6685.9134615
2682,151845829534,151845826285,151845829525,3258,151845829604.0,6577.0
2682,151845826349,151845826285,151845826340,73,151845829604.0,3392.0
2683,180129242389,180129240868,180129242164,1746,180129242437.94116,3315.9411760000003
2684,399505841,399505672,399505585,425,399507145.789474,1898.789474
2685,33713449379,33713447170,33713447443,4145,33713447748.57143,4723.5714286
2686,195058569279,195058568255,195058568495,1808,195058569188.29413,2741.2941176
2687,1047365872574,1047365871485,1047365870725,2938,1047365872062.909,3515.9090909
2688,24708244527911,24708244520515,24708244521350,13957,24708244520687.516,14129.5159574
2689,58069671508,58069668483,58069664112,10421,58069668760.56896,10698.5689655
2690,99378123,99377834,99377927,485,99379452.722222,2103.7222220000003
2691,57401679577,57401678488,57401677977,2689,57401678869.48235,3070.4823529
2691,57401682209,57401678488,57401680609,5321,57401678869.48235,5702.4823529000005
2692,108831363873,108831362352,108831359648,5746,108831362660.625,6054.625
2693,127350738135962,127350738106721,127350738113462,51741,127350738106804.03,51824.03045685
2694,1557717376869,1557717369644,1557717371244,12850,1557717369866.0823,13072.0821918
2695,22073701857108,22073701846292,22073701851483,16441,22073701846628.887,16777.8854167
2696,5017679613,5017679469,5017679388,369,5017681105.684211,2005.684211
2697,83,82,82,2,31920.0,31840.0
2698,182569999799,182569997863,182569997863,3872,182569998396.22415,4405.2241379
2699,851884799732,851884796132,851884797331,6001,851884796546.9342,6415.9342105
2700,3882537782,3882536941,3882536941,1682,3882537765.3076925,2506.3076923
2701,883215874291,883215864687,883215869391,14504,883215864913.3451,14730.3450704
2701,883215879087,883215864687,883215874187,19300,883215864913.3451,19526.3450704
2702,424547222,424547101,424545541,1802,424547689.6346154,2390.6346154000003
2703,102646363067109,102646363051733,102646363064193,18292,102646363051998.75,18557.7563025
2704,3755754034572885,3755754034563084,3755754034566485,16201,3755754034563287.0,16403.918239
2705,42926727900833,42926727857152,42926727874589,69925,42926727857235.805,70008.80569948
2707,154140866,154140670,154140697,365,154142024.611111,1719.611111
2709,614634032185845,614634032125329,614634032174181,72180,614634032125413.9,72264.9140625
2710,26349155282,26349149806,26349145678,15080,26349150025.337837,15299.3378378
2711,287708426304625,287708426280909,287708426304616,23725,287708426286817.0,29633.0
2712,2381281627306,2381281621830,2381281626217,6565,2381281622550.5,7285.5
2713,4330869218,4330868434,4330869137,865,4330871151.25,3582.25
2713,4330872278,4330868434,4330872197,3925,4330871151.25,6642.25
2714,470829868834,470829866530,470829867873,3265,470829867235.7826,3970.7826087
2715,14619557950352,14619557906671,14619557942252,51781,14619557906836.264,51946.2628866
2716,22237826966,22237825117,22237826066,2749,22237825759.96,3391.96
2717,24407978537,24407977861,24407977016,2197,24407978361.138462,2697.1384615
2718,10735596260006,10735596240406,10735596237506,42100,10735596240529.338,42223.3371212
2719,786017369,786017360,786017305,73,786019971.375,2684.375
2720,82322054551,82322054067,82322053975,1060,82322054845.0,1838.0
2721,26317990047956,26317990038740,26317990009931,47241,26317990038808.96,47309.96194503
2722,21064105546,21064104390,21064092090,14612,21064104581.337276,14803.3372781
2723,62821331481740,62821331426984,62821331421715,114781,62821331427038.07,114835.07107438
2724,2288036928814,2288036925093,2288036925678,6857,2288036925314.633,7078.6326531
2725,2,2,1,1,7657.0,7656.0
2726,56228924856,56228924532,56228924631,549,56228926217.666664,2234.666667
2728,358477607,358477543,358477486,185,358479525.625,2167.625
2729,538005076,538004880,538004907,365,538006421.571429,1906.571429
2732,38816479172,38816476672,38816478211,3461,38816477517.72973,4306.7297297000005
2733,32667651862348,32667651447612,32667651736323,540761,32667651447662.07,540811.06891271
2734,20326271268647,20326270967246,20326271146846,423202,20326270967296.086,423252.08588957
2735,40332637117967,40332636667726,40332637001003,567205,40332636667777.26,567256.25548589
2736,2369898198112,2369898164988,2369898137596,93640,2369898165053.514,93705.51405622
2738,2585797993063,2585797987287,2585797989342,9497,2585797987558.6016,9768.6016949
2739,2416607970,2416607681,2416607570,689,2416609153.761905,2161.7619050000003
2740,57535403461,57535403265,57535402932,725,57535404489.38461,1949.384615
2741,16041063199,16041062838,16041056310,7250,16041063098.709677,7510.7096774
2742,226954613,226954289,226954549,388,226956343.714286,2442.714286
2745,33942663242127,33942663113246,33942663212198,158810,33942663113310.754,158874.75198413
2746,10405088334,10405088109,10405088253,306,10405089922.0,2119.0
2747,150490627268,150490617664,150490614043,22829,150490617865.29013,23030.2901235
2749,260697880713,260697876869,260697840312,44245,260697876949.40494,44325.40493827
2749,260697876969,260697876869,260697836568,40501,260697876949.40494,40581.40493827
2751,19554104,19554088,19554100,20,19556955.0,2887.0
2752,128551472457641,128551472426665,128551472362777,125840,128551472426708.6,125883.60107095
2753,2853475251209,2853475243465,2853475223984,34969,2853475243563.024,35067.02402402
2754,49237233508,49237233024,49237231744,2248,49237233645.06,2869.06
2756,3824344676972,3824344667368,3824344659016,27560,3824344667500.6665,27692.6666667
2758,117629796749,117629794900,117629794633,3965,117629795291.6747,4356.6746987999995
2759,2009359,2009310,2009355,53,2017826.0,8569.0
2760,43931793,43931009,43931168,1409,43932184.555556,2584.5555560000003
2761,18269812932682,18269812893081,18269812916298,55985,18269812893200.29,56104.2904412
2762,9626954877,9626954252,9626953581,1921,9626954835.592592,2504.5925926
2762,9626964656,9626954252,9626963360,11700,9626954835.592592,12283.5925926
2763,535556531759,535556520734,535556524190,18594,535556520964.2183,18824.2183099
2764,115323420287,115323411823,115323407518,21233,115323411980.06311,21390.0631068
2766,41996724571,41996724210,41996723842,1090,41996724900.65958,1780.6595745
2767,8949492863089,8949492851208,8949492858993,15977,8949492851438.213,16207.212766
2768,75875753,75875717,75875749,40,75880163.666667,4486.666667
2769,7345881435,7345880535,7345881210,1125,7345882121.277778,2711.2777779999997
2770,33308387465,33308386565,33308385256,3109,33308387097.40678,3641.4067797
2771,441238290998253,441238290948969,441238290925892,121645,441238290949027.8,121703.79528986
2778,244425675049412,244425675037748,244425675006563,54513,244425675037827.94,54592.94865526
2779,350878207144942,350878207078893,350878207088773,122218,350878207078953.06,122278.06788991
2780,1998739116846,1998739112222,1998739106030,15440,1998739112378.87,15596.8701923
2781,3407799413400,3407799407316,3407799403599,15885,3407799407501.64,16070.64
2782,6300287280385,6300287251485,6300287254464,54821,6300287251579.374,54915.37391304
2783,6691219369944,6691219366695,6691219356488,16705,6691219366839.55,16849.5495495
2784,13924097070572,13924097063848,13924097047163,30133,13924097063958.531,30243.5304054
2785,17748848536,17748847911,17748847960,1201,17748848780.771427,2070.7714286
2786,17442202352005,17442202329505,17442202324116,50389,17442202329616.113,50500.112628
2787,103640113847565,103640113808361,103640113808756,78013,103640113808448.88,78100.87804878
2787,103640113815930,103640113808361,103640113777121,46378,103640113808448.88,46465.87804878
2788,1144318229898,1144318224273,1144318209734,25789,1144318224417.5715,25933.5714286
2790,106288196487471,106288196409071,106288196474475,91396,106288196409209.0,91533.9957627
2792,705376077818286,705376077789045,705376077793637,53890,705376077789122.6,53967.64608076
2795,635976012280480,635976011904711,635976012263319,392930,635976011904794.0,393013.04859335
2799,289590573205,289590565284,289590572421,8705,289590566058.12195,9479.1219512
2802,1035960147614,1035960144910,1035960140045,10273,1035960145168.9048,10531.9047619
2803,32888383863709,32888383766988,32888383819188,141242,32888383767062.836,141316.83486239
2804,181063976,181063940,181063972,40,181070964.333333,7064.333333
2807,98058855870697,98058855865656,98058855843472,32266,98058855865768.34,32378.3391003
2809,10714102,10713981,10713741,482,10715229.208333,1730.208333
2810,28548836101,28548819460,28548834805,17937,28548819937.38806,18414.3880597
2812,2734257582558,2734257577517,2734257576933,10666,2734257577719.3354,10868.3354037
2813,921903920213,921903916732,921903910012,13682,921903916932.4382,13882.4382716
2815,6360165887641,6360165880416,6360165881241,13625,6360165880624.535,13833.5354839
2819,48278802879810,48278802847769,48278802834866,76985,48278802847852.26,77068.26086957
2820,30978412515,30978408671,30978409914,6445,30978408861.658825,6635.6588235
2822,97923983128,97923974664,97923967999,23593,97923974835.74738,23764.7473684
2822,97924665225,97923974664,97924650096,705690,97923974835.74738,705861.7473684
2823,5649833419459,5649833415103,5649833414418,9397,5649833415300.699,9594.6993865
2824,14572755589189,14572755586273,14572755577740,14365,14572755586477.943,14569.9433962
2826,3700968605,3700967581,3700967380,2249,3700968310.6363635,2978.6363636
2827,8888931096,8888929727,8888930255,2210,8888930453.093023,2936.0930233
2828,22785405707,22785405511,22785405451,452,22785407268.411766,2209.411765
2829,141158166,141158162,141158165,5,141171379.0,13222.0
2830,8890171172,8890170596,8890170947,801,8890172128.0,2333.0
2832,1337706592859055,1337706592723631,1337706592762955,231524,1337706592723654.2,231547.26529161
2833,44340295,44340126,44340099,365,44341968.529412,2207.529412
2834,726724248104990,726724248092890,726724248099661,17429,726724248092959.2,17498.23076923
2835,551685768237,551685766121,551685759773,10580,551685766274.6221,10733.6220096
2836,285033707531,285033706690,285033706010,2362,285033707132.274,2804.2739726
2837,7691386,7691386,7691377,9,7695540.333333,4163.333333
2838,3076398889125,3076398887361,3076398880289,10600,3076398887548.301,10787.300578
2839,63029706106733,63029706091604,63029706092092,29770,63029706091763.64,29929.6421569
2840,155344391530,155344391274,155344387930,3856,155344391531.37302,4113.3730159
2842,3111697,3111697,3111696,1,3136873.0,25177.0
2843,5801412734,5801412373,5801412250,845,5801413316.058824,1788.0588235
2844,89149254425692,89149254404083,89149254389592,57709,89149254404131.38,57757.36982249
2846,216168024762,216168006537,216168006537,36450,216168006697.28714,36610.2871287
2847,409538794988564,409538794894928,409538794885523,196677,409538794894975.8,196724.79708029
2848,987027890,987027890,987027889,1,987029141.0,1252.0
2849,62059101446937,62059101431561,62059101434837,27476,62059101431683.64,27598.6425856
2850,3959652253,3959649652,3959649753,5101,3959650130.787879,5579.7878788
2850,3959651021,3959649652,3959648521,3869,3959650130.787879,4347.7878788
2851,10641410801893,10641410794149,10641410797269,12368,10641410794438.207,12657.2072072
2853,315796699,315796578,315796074,746,315797452.4324324,1620.4324324
2854,14545891125,14545887644,14545891121,3485,14545892330.166668,8171.166667
2856,29413281349,29413279585,29413280773,2340,29413280460.22222,3215.2222222
2858,826199667819,826199666663,826199663330,5645,826199666939.4828,5921.4827586
2861,819906660027734,819906659960653,819906659601325,493490,819906659960675.1,493512.0938555
2862,32864953353,32864952453,32864953097,1156,32864953509.433334,2212.433333
2864,280166469928743,280166469894518,280166469918542,44426,280166469894683.16,44591.1487179
2865,126435815433,126435811208,126435813129,6529,126435811638.24,6959.24
2866,46604703891,46604702522,46604701391,3869,46604702993.37681,4340.3768116
2867,722302604821060,722302604440371,722302604593531,608218,722302604440389.2,608236.26633166
2868,35282903002,35282902161,35282902746,1097,35282903407.391304,2343.3913039999998
2869,45450254017,45450252336,45450251101,4597,45450252741.64103,5002.6410256
2870,52286530957642,52286530935441,52286530943001,36842,52286530935576.52,36977.5271967
2871,173153737,173153376,173153208,890,173154051.5111111,1565.5111111
2872,1251446534,1251446278,1251446470,320,1251448396.714286,2438.714286
2873,83,82,82,2,28663.0,28583.0
2875,15839706479194,15839706454230,15839706474294,29864,15839706454505.947,30139.9478261
2876,3746,3746,3745,1,9271.8,5526.8
2877,3067961503363,3067961497587,3067961494714,14425,3067961497770.2134,14608.2134831
2878,9771975297,9771974936,9771975281,377,9771977902.0,3343.0
2880,104978,104977,104977,2,110479.0,5504.0
2881,106503537488,106503536263,106503536647,2066,106503537192.08824,2995.0882352999997
2883,131381803505,131381802544,131381778856,25610,131381802678.06198,25744.0619835
2885,369443231333,369443228833,369443220929,12904,369443229016.3068,13087.3068182
2889,1441191857794,1441191852753,1441191851553,11282,1441191853049.037,11578.037037
2890,543888146607,543888144206,543888139551,9457,543888144422.4533,9673.4533333
2893,12456514842681,12456514814120,12456514823637,47605,12456514814224.443,47709.4440895
2894,769733465,769732240,769730761,3929,769732687.6142857,4376.6142856999995
2896,6765458,6765202,6765457,257,6766797.5,1852.5
2897,561919528,561917592,561919479,1985,561920471.0,4864.0
2899,51090872520,51090871844,51090870999,2197,51090872377.01724,2730.0172414
2900,52242981037,52242980137,52242979881,2056,52242980740.36539,2659.3653845999997
2900,52242999737,52242980137,52242998581,20756,52242980740.36539,21359.3653846
2902,12444741173,12444741137,12444741172,37,12444743108.0,2008.0
2904,37454485,37454404,37454481,85,37459478.0,5159.0
2905,55177775208277,55177775180721,55177775105236,130597,55177775180772.99,130648.99203822
2906,9377526872350,9377526868629,9377526863701,12370,9377526868865.148,12606.1481481
2907,7525658310,7525657634,7525657469,1517,7525658337.369565,2220.3695652
2908,27773999472,27773997536,27773997791,3617,27773997948.46154,4029.4615385
2909,15431021033466932,15431021033411706,15431021033300468,221689,1.5431021033411736e+16,221719.57343312
2911,43712863934680,43712863919796,43712863917519,32045,43712863919919.33,32168.3283019
2912,2054446358,2054446277,2054446357,82,2054450548.333333,4353.333333
2913,401820085175,401820082675,401820084391,3284,401820083368.6889,3977.6888889
2914,258,257,257,2,6340.0,6085.0
2915,2250460931,2250459250,2250460402,2210,2250460258.9375,3218.9375
2916,19835706882,19835705361,19835705921,2482,19835705927.125,3048.125
2917,409642155241,409642135641,409642154016,20825,409642136144.35,21328.35
2919,1954412748193,1954412736744,1954412733309,26333,1954412736903.592,26492.5920398
2920,3367846368,3367841879,3367838624,12233,3367842160.6608696,12514.6608696
2923,56866941074490,56866941047921,56866940856401,244658,56866941047958.26,244695.25854214
2925,66085990468168,66085990461279,66085990446264,28793,66085990461369.41,28883.40331492
2926,17,17,16,1,11090.0,11074.0
2927,19202652232098,19202652191697,19202652140289,132210,19202652191724.668,132237.66976351
2928,1984354228264,1984354218463,1984354218463,19602,1984354218674.967,19813.9671053
2929,3896686,3896685,3896677,10,3901799.666667,5124.666667
2934,476576947297022,476576947256218,476576947257818,80008,476576947256296.8,80086.82125604
2935,923024172,923023388,923023083,1873,923024214.8974359,2699.8974359
2936,270787533447,270787517571,270787531331,17992,270787518050.20895,18471.2089552
2938,4215344,4215319,4215244,125,4218004.9,2810.9
2939,4483776521,4483775845,4483776197,1000,4483777160.45,2315.45
2940,6859027364278,6859027349149,6859027326642,52765,6859027349247.984,52863.98470948
2941,236218241243,236218240667,236218240459,1360,236218241296.9,1989.9
2942,20384760074633,20384760029264,20384760070408,49594,20384760029503.76,49833.761194
2943,21172066324168,21172066300759,21172066316424,31153,21172066300940.24,31334.2388889
2944,42613584688213256,42613584688052448,42613584687557152,816901,4.261358468805246e+16,816915.35366389
2945,3450417647,3450417526,3450416491,1277,3450418183.591837,1934.5918367
2945,3450423610,3450417526,3450422454,7240,3450418183.591837,7897.5918367
2947,47459098886,47459098445,47459096861,2466,47459098982.50877,3003.5087719000003
2948,243194954153,243194951752,243194952304,4250,243194952336.33334,4834.3333333
2950,365960952681,365960950565,365960952152,2645,365960951225.40424,3305.4042553
2952,2212711306026,2212711289642,2212711295210,27200,2212711289838.067,27396.0666667
2953,545678928563970,545678928489441,545678928505406,133093,545678928489486.1,133138.14896552
2955,197766249716,197766247012,197766235316,17104,197766247185.5936,17277.5935829
2956,39963689230,39963688605,39963688869,986,39963689336.475,1717.475
2957,28254224296,28254223140,28254223396,2056,28254223939.820515,2855.8205128
2959,979309000562,979308996718,979308998446,5960,979308997090.6626,6332.6626506
2959,979309001342,979308996718,979308999226,6740,979308997090.6626,7112.6626506
2961,74754974545054,74754974490765,74754974544378,54965,74754974490873.2,55073.2026578
2963,2146708541395457,2146708541173616,2146708541140432,476866,2146708541173644.5,476894.61363636
2964,499835643,499835474,499835618,194,499838023.833333,2743.833333
2964,499835474,499835474,499835449,25,499838023.833333,2574.833333
2965,510906306746165,510906306712309,510906306540956,239065,510906306712331.44,239087.44718793
2966,1068458967,1068458903,1068458711,320,1068460040.928571,1457.928571
2968,62002450,62002350,62002225,325,62003460.785714,1435.785714
2969,61,60,57,5,4695.5,4640.5
2970,26899577,26899552,26899408,194,26901841.692308,2483.692308
